profile_id,profile_label,family_id,family_label,start_label,target_label,transition_label,baseline_Ta,baseline_Tr,baseline_RH,baseline_v,baseline_pmv,baseline_ppd,after_Ta,after_Tr,after_pmv,after_ppd,delta_ta,abs_delta_ta,load_change,load_change_w,ppd_improvement,theoretical_step_load_wm2,theoretical_step_load_w,dQ_conv_w,dQ_rad_w,dE_sk_w,dQ_res_w
reference_office,Reference office,neutral_still,Neutral still bulk,1,0,+1→0,29.54124251921813,29.54124251921813,50.0,0.1,1.000000155678137,26.119656638547397,24.972316459090056,29.54124251921813,-2.675761977603912e-07,5.000000000001492,-4.568926060128074,4.568926060128074,-13.504856179843536,-24.4398435902184,21.119656638545905,-13.504850463857036,-24.439833245953036,28.16808566243959,-7.790997713971869,2.6762622271885093,1.3864934145621657
reference_office,Reference office,neutral_still,Neutral still bulk,2,1,+2→+1,31.83852079158317,31.83852079158317,50.0,0.1,1.9999995499574155,76.7617932511875,27.332726977392284,31.83852079158317,1.00000047434305,26.119670056220656,-4.505793814190888,4.505793814190888,-13.50483798016727,-24.439810654122272,50.64212319496684,-13.504850463857036,-24.439833245953036,27.77084554688163,-7.764989106794813,2.970114251147276,1.4638399628881773
reference_office,Reference office,neutral_still,Neutral still bulk,3,2,+3→+2,34.090612866357716,34.090612866357716,50.0,0.1,2.9999995448506738,99.11586973193144,29.665011174693134,34.090612866357716,2.000000724476336,76.76184632539808,-4.425601691664582,4.425601691664582,-13.50483453318887,-24.439804416098568,22.354023406533358,-13.504850463857036,-24.439833245953036,27.299464625102928,-7.670276931186904,3.2699475236873976,1.5406691984951353
reference_office,Reference office,humid_still,Humid still bulk,-3,-2,-3→-2,19.679293890515407,19.679293890515407,80.0,0.05,-3.0000008507438656,99.11587542242172,23.4762444811498,19.679293890515407,-1.9999995661127625,76.7617939812164,3.796950590634392,3.796950590634392,13.504867812607984,24.439864642122977,22.354081441205324,13.504850463857036,24.439833245953036,-28.156471353904266,7.631735896144619,-2.641218576302826,-1.2739106080604996
reference_office,Reference office,humid_still,Humid still bulk,-2,-1,-2→-1,21.905421560895228,21.905421560895228,80.0,0.05,-1.999999420752345,76.76178741265993,25.761523046092183,21.905421560895228,-0.9999656484706095,26.118203704273654,3.8561014851969553,3.8561014851969553,13.505306553471698,24.440658634886987,50.643583708386274,13.504850463857036,24.439833245953036,-27.503115516357738,7.479696899403393,-3.0238665887468272,-1.3933734291858269
reference_office,Reference office,humid_still,Humid still bulk,-1,0,-1→0,24.11632591354585,24.11632591354585,80.0,0.05,-0.9999993504657577,26.119622734371845,28.074842311576283,24.11632591354585,-5.128482373335161e-07,5.000000000005443,3.958516398030433,3.958516398030433,13.504834766055467,24.439804837519066,21.119622734366402,13.504850463857036,24.439833245953036,-26.765759780394028,7.362926840901402,-3.4931323523887787,-1.5438395456376757
reference_office,Reference office,humid_still,Humid still bulk,1,0,+1→0,28.526674320320332,28.526674320320332,80.0,0.05,1.0000003062606249,26.11966297895823,24.650640392112347,28.526674320320332,-3.7432197920472163e-07,5.000000000002899,-3.8760339282079848,3.8760339282079848,-13.504859655023331,-24.439849879278388,21.119662978955333,-13.504850463857036,-24.439833245953036,26.827472985919222,-7.433173635376345,3.508240646828499,1.5373098819070066
reference_office,Reference office,humid_still,Humid still bulk,2,1,+2→+1,30.734778883939757,30.734778883939757,80.0,0.05,2.0000000398684143,76.76181538931318,26.75805529516063,30.734778883939757,1.0000000619890426,26.1196526936844,-3.9767235887791266,3.9767235887791266,-13.504850165121258,-24.439832705328566,50.642162695628784,-13.504850463857036,-24.439833245953036,25.962299713697853,-7.240789195221952,4.018745400535488,1.699576786317186
reference_office,Reference office,humid_still,Humid still bulk,3,2,+3→+2,33.01357169906218,33.01357169906218,80.0,0.05,3.0000006065281526,99.11587435824272,28.785611995475325,33.01357169906218,2.000000414033582,76.76183229710323,-4.227959703586858,4.227959703586858,-13.504853063467426,-24.439837950488233,22.354042061139495,-13.504850463857036,-24.439833245953036,24.616680412391513,-6.8872566013949434,4.7610050161829545,1.9494091233087132
reference_office,Reference office,moving_air,Moving-air bulk,-3,-2,-3→-2,21.269514125908067,21.269514125908067,50.0,0.2,-3.000000105351307,99.11587217434274,24.965184274799597,21.269514125908067,-1.9999995371606998,76.76179267292866,3.69567014889153,3.69567014889153,13.504858137186218,24.439847132436725,22.354079501414077,13.504850463857036,24.439833245953036,-29.782525290706168,8.085306254076897,-1.743898132205711,-0.9987299636017664
reference_office,Reference office,moving_air,Moving-air bulk,-2,-1,-2→-1,23.48487074246149,23.48487074246149,50.0,0.2,-2.0000007048548247,76.76184543874086,27.14570620733655,23.48487074246149,-0.9999996837269337,26.11963676662384,3.66083546487506,3.66083546487506,13.504864254036505,24.43985820214841,50.64220867211702,13.504850463857036,24.439833245953036,-29.521301051817574,8.070904543598715,-1.9385655329554083,-1.050896160974136
reference_office,Reference office,moving_air,Moving-air bulk,-1,0,-1→0,25.670208825854836,25.670208825854836,50.0,0.2,-1.0000003879808181,26.119666419860692,29.29341837972821,25.670208825854836,-9.021808729434584e-07,5.00000000001684,3.623209553873373,3.623209553873373,13.504843519662188,24.43982067898944,21.119666419843853,13.504850463857036,24.439833245953036,-29.237122374310687,8.048876578692138,-2.1453484835081937,-1.1062263998626989
reference_office,Reference office,moving_air,Moving-air bulk,1,0,+1→0,29.94629150879885,29.94629150879885,50.0,0.2,0.9999999372458215,26.11964744126017,26.33605345456538,29.94629150879885,-3.508009111662918e-08,5.000000000000014,-3.61023805423347,3.61023805423347,-13.504850090122623,-24.439832569602952,21.119647441260156,-13.504850463857036,-24.439833245953036,29.172858412423047,-8.067342027288355,2.2107359952718966,1.1235801891963622
reference_office,Reference office,moving_air,Moving-air bulk,2,1,+2→+1,32.04078628448303,32.04078628448303,50.0,0.2,2.000000138618333,76.76181985162886,28.469556911674914,32.04078628448303,0.9999999736739525,26.119648975098954,-3.5712293728081193,3.5712293728081193,-13.504852691406224,-24.439837277166184,50.6421708765299,-13.504850463857036,-24.439833245953036,28.869572779036716,-8.045746436063189,2.4328203774448376,1.1831905567478156
reference_office,Reference office,moving_air,Moving-air bulk,3,2,+3→+2,34.101542318034504,34.101542318034504,50.0,0.2,3.0000000917635834,99.11587211513358,30.571791776913198,34.101542318034504,2.000000916761521,76.76185501438385,-3.529750541121306,3.529750541121306,-13.504839322383262,-24.439813083141033,22.35401710074973,-13.504850463857036,-24.439833245953036,28.54528871059012,-8.017274011510153,2.6660684929176774,1.2457298911433732
reference_office,Reference office,radiant_bias,Radiant-biased bulk,-3,-2,-3→-2,21.82043897365043,17.82043897365043,50.0,0.1,-2.999999962585954,99.11587155223566,26.466316421906313,17.82043897365043,-1.9999998814851576,76.76180823228276,4.6458774482558844,4.6458774482558844,13.50485155911116,24.43983522804296,22.3540633199529,13.504850463857036,24.439833245953036,-28.585862390028257,7.75350410087934,-2.3158991957916832,-1.2915777431023567
reference_office,Reference office,radiant_bias,Radiant-biased bulk,-2,-1,-2→-1,24.29890298174474,20.29890298174474,50.0,0.1,-1.999999483524751,76.7617902492238,28.87820196056175,20.29890298174474,-1.000000897370685,26.11968786818632,4.579298978817011,4.579298978817011,13.504831370079117,24.439798691794167,50.642102381037475,13.504850463857036,24.439833245953036,-28.18734100824544,7.702712329364772,-2.591907690990375,-1.3632623219230942
reference_office,Reference office,radiant_bias,Radiant-biased bulk,-1,0,-1→0,26.7329727815005,22.7329727815005,50.0,0.1,-1.00000062012365,26.119676194445447,31.23553870436185,22.7329727815005,-8.890319659254462e-07,5.000000000016357,4.502565922861351,4.502565922861351,13.50484683229044,24.439826673878635,21.11967619442909,13.504850463857036,24.439833245953036,-27.73985953058408,7.61637722424949,-2.8793953959569762,-1.4369489715870767
reference_office,Reference office,radiant_bias,Radiant-biased bulk,1,0,+1→0,27.58279437292554,31.58279437292554,50.0,0.1,1.0000005546586976,26.119673437983977,23.30308566351453,31.58279437292554,6.719741124653341e-07,5.000000000009351,-4.279708709411011,4.279708709411011,-13.504848879529902,-24.439830378783864,21.119673437974626,-13.504850463857036,-24.439833245953036,28.962068303328095,-8.037943058780034,2.282439898022691,1.233265236213085
reference_office,Reference office,radiant_bias,Radiant-biased bulk,2,1,+2→+1,29.87592861504259,33.87592861504259,50.0,0.1,1.9999996190783924,76.76179637463068,25.385871841338933,33.87592861504259,0.9999991113799116,26.119612667456707,-4.490056773703657,4.490056773703657,-13.504857320249098,-24.439845654019244,50.64218370717397,-13.504850463857036,-24.439833245953036,28.287595717313103,-7.905749670953246,2.680676303522109,1.3773233041372714
reference_office,Reference office,radiant_bias,Radiant-biased bulk,3,2,+3→+2,32.12774242332321,36.12774242332321,50.0,0.1,3.0000007598538603,99.1158750263653,27.624213270290582,36.12774242332321,2.000000844949603,76.76185176934604,-4.5035291530326305,4.5035291530326305,-13.50484931465175,-24.439831166227272,22.354023257019264,-13.504850463857036,-24.439833245953036,27.77275913871931,-7.820959194293252,3.012211606242932,1.4758196155582795
larger_male,"Larger male, formal",neutral_still,Neutral still bulk,-3,-2,-3→-2,15.731462925851703,15.731462925851703,50.0,0.1,-2.9999158208323915,99.11550483694458,21.150981161541836,15.731462925851703,-2.0000002741775855,76.76182597728572,5.419518235690132,5.419518235690132,15.300927425744433,32.06571814616734,22.353678859658856,15.30221974939116,32.068426432054636,-42.52696114721816,14.438023540746556,-2.305060042929199,-1.6717204967665502
larger_male,"Larger male, formal",neutral_still,Neutral still bulk,-2,-1,-2→-1,18.767932593703033,18.767932593703033,50.0,0.1,-2.0000006371020027,76.76184237712495,24.509084086141037,18.767932593703033,-0.9999995054321736,26.1196292593672,5.741151492438004,5.741151492438004,15.302237066451568,32.06846272292529,50.64221311775775,15.30221974939116,32.068426432054636,-41.459385355465514,14.217383085700817,-2.9053150471834748,-1.9211454059771427
larger_male,"Larger male, formal",neutral_still,Neutral still bulk,-1,0,-1→0,21.831458326809873,21.831458326809873,50.0,0.1,-1.0000004870749069,26.119670592307045,27.703985852564504,21.831458326809873,-1.2259959723795032e-07,5.000000000000313,5.872527525754631,5.872527525754631,15.302225326672442,32.068438120204284,21.119670592306733,15.30221974939116,32.068426432054636,-40.435161345678964,14.012194303513112,-3.5069220745611887,-2.138549003477218
larger_male,"Larger male, formal",neutral_still,Neutral still bulk,1,0,+1→0,28.00536130855461,28.00536130855461,50.0,0.1,1.0000006974095024,26.1196794486369,22.283893959794593,28.00536130855461,1.9879874183012693e-07,5.000000000000824,-5.721467348760015,5.721467348760015,-15.302227379242588,-32.06844242171713,21.119679448636077,-15.30221974939116,-32.068426432054636,40.74145153621565,-14.262246531230193,3.4839168985640825,2.1053205181675754
larger_male,"Larger male, formal",neutral_still,Neutral still bulk,2,1,+2→+1,30.98014143521418,30.98014143521418,50.0,0.1,2.0000008286125754,76.7618510311082,25.23052207931488,30.98014143521418,1.0000003240257773,26.119663726975986,-5.7496193558992985,5.7496193558992985,-15.302227470689225,-32.068442613359245,50.64218730413221,-15.30221974939116,-32.068426432054636,39.70433661532306,-14.015414767969503,4.077128606047818,2.3023921599578685
larger_male,"Larger male, formal",neutral_still,Neutral still bulk,3,2,+3→+2,33.882786324602336,33.882786324602336,50.0,0.1,2.9999991510434496,99.11586801589216,28.2634470601359,33.882786324602336,2.0000000612111006,76.76181635374746,-5.619339264466436,5.619339264466436,-15.30220582180576,-32.06839724441028,22.3540516621447,-15.30221974939116,-32.068426432054636,38.840451169091196,-13.854771163986582,4.624983977102239,2.4577332622034316
larger_male,"Larger male, formal",humid_still,Humid still bulk,-3,-2,-3→-2,15.312200939965871,15.312200939965871,80.0,0.05,-3.0000004235005315,99.11587356069239,20.22920841683367,15.312200939965871,-1.9999990500436076,76.76177066104435,4.9170074768678,4.9170074768678,15.302240766330826,32.068470476656955,22.35410289964804,15.30221974939116,32.068426432054636,-40.80321274850865,13.841178133590901,-3.222947246758917,-1.883488614980303
larger_male,"Larger male, formal",humid_still,Humid still bulk,-2,-1,-2→-1,18.265678696259705,18.265678696259705,80.0,0.05,-2.0000002947553748,76.76182690715561,23.244238721583795,18.265678696259705,-0.9999999958378788,26.119649908330757,4.978560025324089,4.978560025324089,15.302224323492368,32.068436017868365,50.64217699882485,15.30221974939116,32.068426432054636,-39.749887250454435,13.616679428134717,-3.8409381995227676,-2.094289996025827
larger_male,"Larger male, formal",humid_still,Humid still bulk,-1,0,-1→0,21.18766096646418,21.18766096646418,80.0,0.05,-0.9999993069062212,26.119620900259946,26.24806987020917,21.18766096646418,7.268881457113107e-07,5.000000000010942,5.060408903744992,5.060408903744992,15.302220266519988,32.0684275157868,21.119620900249004,15.30221974939116,32.068426432054636,-38.387965465989566,13.237041168037308,-4.572227459071591,-2.345275758762975
larger_male,"Larger male, formal",humid_still,Humid still bulk,1,0,+1→0,26.937198982926787,26.937198982926787,80.0,0.05,0.9999995192087967,26.119629839443903,22.02246044824023,26.937198982926787,-9.783010335460665e-07,5.00000000001981,-4.914738534686556,4.914738534686556,-15.30222736239591,-32.06844238641203,21.119629839424093,-15.30221974939116,-32.068426432054636,38.54850935644336,-13.437546472522595,4.621187645573427,2.3362918569178426
larger_male,"Larger male, formal",humid_still,Humid still bulk,2,1,+2→+1,29.781750390429295,29.781750390429295,80.0,0.05,2.0000001514186505,76.76182043005016,24.779559118236474,29.781750390429295,0.999902269480969,26.11553523432019,-5.002191272192821,5.002191272192821,-15.30371756031106,-32.0715653517722,50.64628519572997,-15.30221974939116,-32.068426432054636,37.131832604648686,-13.113678250570741,5.437590680875003,2.6158203168192395
larger_male,"Larger male, formal",humid_still,Humid still bulk,3,2,+3→+2,32.67399239396762,32.67399239396762,80.0,0.05,3.000000443672529,99.11587364859272,27.447167283786328,32.67399239396762,2.000000112816162,76.76181868567926,-5.226825110181295,5.226825110181295,-15.30222481222799,-32.0684370420977,22.354054962913466,-15.30221974939116,-32.068426432054636,34.969886019197865,-12.455185764362232,6.541725587548928,3.0120111997131254
larger_male,"Larger male, formal",moving_air,Moving-air bulk,-3,-2,-3→-2,16.912537232668463,16.912537232668463,50.0,0.2,-3.0000002228323117,99.11587268627174,21.76575318605962,16.912537232668463,-1.9999993228716093,76.76178298961808,4.853215953391157,4.853215953391157,15.302233520787595,32.068455292378204,22.35408969665366,15.30221974939116,32.068426432054636,-42.95857237050681,14.58731064509584,-2.166876459351922,-1.5303171076153141
larger_male,"Larger male, formal",moving_air,Moving-air bulk,-2,-1,-2→-1,19.874919516767914,19.874919516767914,50.0,0.2,-2.000000666635836,76.76184371170044,24.663226599683743,19.874919516767914,-1.0000002576107039,26.11966093050954,4.7883070829158285,4.7883070829158285,15.302226008383613,32.06843954884699,50.6421827811909,15.30221974939116,32.068426432054636,-42.47746236709099,14.540980681148888,-2.5035831589649185,-1.6283747039399348
larger_male,"Larger male, formal",moving_air,Moving-air bulk,-1,0,-1→0,22.78182830504759,22.78182830504759,50.0,0.2,-0.9999991714693622,26.119615197574504,27.514276600075153,22.78182830504759,-9.297164869210861e-07,5.0000000000178915,4.732448295027563,4.732448295027563,15.302192844307285,32.06837004783607,21.119615197556612,15.30221974939116,32.068426432054636,-42.01363615167019,14.565253584053004,-2.8793508985024303,-1.7406365817164389
larger_male,"Larger male, formal",moving_air,Moving-air bulk,1,0,+1→0,28.449633030709855,28.449633030709855,50.0,0.2,1.0000003915693736,26.119666570960078,23.72962966949524,28.449633030709855,1.7406439209681008e-07,5.000000000000625,-4.720003361214616,4.720003361214616,-15.302223077700184,-32.06843340709713,21.119666570959453,-15.30221974939116,-32.068426432054636,41.97341964339112,-14.703098600913826,3.0154781464075455,1.7826342182122925
